municipio,zona,promedio_ciencias,promedio_matematicas,total_accesos_internet
MAICAO,RURAL,39.03389830508475,36.66101694915254,84883.0
MAICAO,URBANO,46.50620934358368,48.10112359550562,84883.0
MAJAGUAL,RURAL,41.8503937007874,39.96456692913386,6941.0
MAJAGUAL,URBANO,44.04054054054054,42.79054054054054,6941.0
MALAMBO,RURAL,45.15625,44.015625,108032.0
MALAMBO,URBANO,46.56158833063209,47.223662884927066,108032.0
MALLAMA,RURAL,44.09090909090909,42.90909090909091,3515.0
MALLAMA,URBANO,48.59574468085106,48.48936170212766,3515.0
MANATÍ,RURAL,38.75,39.916666666666664,8667.0
MANATÍ,URBANO,41.19125683060109,41.9344262295082,8667.0
MANAURE,RURAL,38.8235294117647,37.67774936061381,13812.0
MANAURE,URBANO,41.26229508196721,41.01639344262295,13812.0
MANAURE BALCÓN DEL CESAR,RURAL,40.5,42.333333333333336,
MANAURE BALCÓN DEL CESAR,URBANO,47.56521739130435,48.17391304347826,
MANIZALES,RURAL,47.80327868852459,48.89754098360656,989719.0
MANIZALES,URBANO,52.98768966504437,55.261093615803034,989719.0
MANTA,URBANO,48.57575757575758,52.42424242424242,3608.0
MANZANARES,RURAL,43.72857142857143,42.74285714285714,12936.0
MANZANARES,URBANO,47.9078947368421,49.85526315789474,12936.0
MANÍ,RURAL,44.69565217391305,45.43478260869565,10747.0
MANÍ,URBANO,48.911764705882355,49.431372549019606,10747.0
MAPIRIPANA,RURAL,36.392857142857146,34.82142857142857,
MAPIRIPÁN,RURAL,42.0,40.0,4447.0
MAPIRIPÁN,URBANO,41.0,38.44827586206897,4447.0
MARGARITA,RURAL,43.22352941176471,43.35294117647059,3912.0
MARGARITA,URBANO,45.54237288135593,46.76271186440678,3912.0
MARINILLA,RURAL,51.72077922077922,54.0,189305.0
MARINILLA,URBANO,50.77245508982036,52.582834331337324,189305.0
MARIPÍ,RURAL,50.214285714285715,55.42857142857143,479.0
MARIPÍ,URBANO,48.7,50.35,479.0
MARMATO,RURAL,43.056603773584904,44.35849056603774,7683.0
MARMATO,URBANO,41.666666666666664,44.166666666666664,7683.0
MARQUETALIA,RURAL,47.375,49.525,9920.0
MARQUETALIA,URBANO,47.12621359223301,48.71844660194175,9920.0
MARSELLA,RURAL,39.83783783783784,38.32432432432432,13210.0
MARSELLA,URBANO,48.03260869565217,48.48913043478261,13210.0
MARULANDA,RURAL,44.166666666666664,45.0,651.0
MARULANDA,URBANO,46.2,44.06666666666667,651.0
MARÍA LA BAJA,RURAL,39.20164609053498,38.1522633744856,15759.0
MARÍA LA BAJA,URBANO,42.94881889763779,41.838582677165356,15759.0
MATANZA,RURAL,51.84615384615385,51.96153846153846,1630.0
MATANZA,URBANO,49.84,50.6,1630.0
MEDELLÍN,RURAL,52.51368049426302,55.027360988526034,7294141.0
MEDELLÍN,URBANO,48.508642187634365,49.99909708487402,7294141.0
MEDINA,RURAL,46.0,49.22222222222222,4496.0
MEDINA,URBANO,49.82,57.32,4496.0
MEDIO ATRATO,RURAL,36.4,37.2,764.0
MEDIO BAUDÓ,RURAL,38.714285714285715,36.642857142857146,817.0
MEDIO BAUDÓ,URBANO,37.93103448275862,38.58620689655172,817.0
MEDIO SAN JUAN,RURAL,36.142857142857146,34.0,1510.0
MEDIO SAN JUAN,URBANO,41.25925925925926,43.77777777777778,1510.0
MELGAR,RURAL,49.24528301886792,49.18867924528302,98679.0
MELGAR,URBANO,46.98717948717949,49.36666666666667,98679.0
MERCADERES,RURAL,42.66129032258065,42.88709677419355,4636.0
MERCADERES,URBANO,44.81818181818182,47.4025974025974,4636.0
MESETAS,RURAL,52.2,55.2,9215.0
MESETAS,URBANO,44.63513513513514,42.74324324324324,9215.0
MILÁN,RURAL,42.535714285714285,43.55357142857143,1135.0
MILÁN,URBANO,41.81818181818182,41.27272727272727,1135.0
MIRAFLORES,RURAL,45.75,46.96875,9496.0
MIRAFLORES,URBANO,53.734693877551024,55.44897959183673,9496.0
MIRANDA,RURAL,42.813793103448276,43.779310344827586,19061.0
MIRANDA,URBANO,48.96120689655172,51.57327586206897,19061.0
MIRITÍ - PARANÁ,RURAL,37.357142857142854,34.285714285714285,
MISTRATÓ,RURAL,39.45454545454545,34.81818181818182,6773.0
MISTRATÓ,URBANO,47.028985507246375,46.971014492753625,6773.0
MITÚ,RURAL,38.8,37.215384615384615,8166.0
MITÚ,URBANO,44.730627306273064,43.38745387453874,8166.0
MOCOA,RURAL,47.83720930232558,47.22093023255814,49630.0
MOCOA,URBANO,49.74591381872214,51.983655274888555,49630.0
MOGOTES,RURAL,46.38461538461539,44.30769230769231,2128.0
MOGOTES,URBANO,48.53030303030303,51.86363636363637,2128.0
MOLAGAVITA,RURAL,48.22727272727273,51.45454545454545,768.0
MOLAGAVITA,URBANO,47.84615384615385,48.0,768.0
MOMIL,RURAL,42.875,42.34375,2663.0
MOMIL,URBANO,48.484662576687114,48.88957055214724,2663.0
MOMPÓS,RURAL,40.783185840707965,40.31858407079646,20021.0
MOMPÓS,URBANO,45.64375,46.559375,20021.0
MONGUA,RURAL,46.57142857142857,47.214285714285715,1291.0
MONGUA,URBANO,49.92,51.72,1291.0
MONGUÍ,URBANO,46.457142857142856,50.68571428571428,2775.0
MONIQUIRÁ,RURAL,47.80882352941177,50.44117647058823,13578.0
MONIQUIRÁ,URBANO,51.3046875,55.203125,13578.0
MONTEBELLO,RURAL,44.0,44.666666666666664,3227.0
MONTEBELLO,URBANO,45.31666666666667,46.2,3227.0
MONTECRISTO,RURAL,38.15384615384615,44.15384615384615,5698.0
MONTECRISTO,URBANO,41.774193548387096,42.32258064516129,5698.0
MONTELÍBANO,RURAL,45.67527675276753,47.5830258302583,27761.0
MONTELÍBANO,URBANO,48.87045123726347,50.35807860262009,27761.0
MONTENEGRO,RURAL,48.35294117647059,48.294117647058826,57417.0
MONTENEGRO,URBANO,46.179577464788736,48.602112676056336,57417.0
MONTERREY,RURAL,45.0,50.0,12044.0
MONTERREY,URBANO,49.785714285714285,52.94155844155844,12044.0
MONTERÍA,RURAL,46.54779806659506,46.755102040816325,672178.0
MONTERÍA,URBANO,51.853833680796846,52.81028492008339,672178.0
MORALES,RURAL,42.42605633802817,42.13732394366197,6641.0
MORALES,URBANO,42.65822784810127,43.24683544303797,6641.0
MORELIA,URBANO,43.166666666666664,42.43333333333333,382.0
MORICHAL,RURAL,43.0,43.583333333333336,100.0
MORROA,URBANO,47.08045977011494,48.206896551724135,3052.0
MOSQUERA,RURAL,38.5,38.666666666666664,418797.0
MOSQUERA,URBANO,53.39071038251366,55.987021857923494,418797.0
MOTAVITA,RURAL,47.666666666666664,49.333333333333336,3130.0
MOTAVITA,URBANO,50.666666666666664,55.93333333333333,3130.0
MOÑITOS,RURAL,46.07984790874525,45.08745247148289,934.0
MOÑITOS,URBANO,47.2,44.92727272727273,934.0
MURILLO,RURAL,50.09090909090909,47.63636363636363,2012.0
MURILLO,URBANO,46.5625,50.4375,2012.0
MURINDÓ,URBANO,41.22222222222222,34.77777777777778,547.0
MUTATÁ,RURAL,49.0,48.758620689655174,9963.0
MUTATÁ,URBANO,40.97894736842105,39.410526315789475,9963.0
MUTISCUA,URBANO,55.30769230769231,64.53846153846153,792.0
MUZO,RURAL,46.357142857142854,50.0,4092.0
MUZO,URBANO,48.67272727272727,53.09090909090909,4092.0
MÁLAGA,RURAL,43.666666666666664,44.55555555555556,17969.0
MÁLAGA,URBANO,54.416058394160586,58.45985401459854,17969.0
NARIÑO,RURAL,42.973684210526315,41.5,10074.0
NARIÑO,URBANO,47.313131313131315,49.494949494949495,10074.0
NATAGAIMA,RURAL,42.111111111111114,43.333333333333336,3284.0
NATAGAIMA,URBANO,44.8421052631579,48.18045112781955,3284.0
NECHÍ,RURAL,41.46153846153846,39.61538461538461,10073.0
NECHÍ,URBANO,43.766666666666666,45.87777777777778,10073.0
NECOCLÍ,RURAL,40.152334152334156,40.171990171990174,19760.0
NECOCLÍ,URBANO,43.14772727272727,44.22727272727273,19760.0
NEIRA,RURAL,46.53030303030303,47.833333333333336,13883.0
NEIRA,URBANO,50.65137614678899,50.68807339449541,13883.0
NEIVA,RURAL,47.33510638297872,48.07446808510638,876049.0
NEIVA,URBANO,51.953495174027495,54.29248318221702,876049.0
NEMOCÓN,RURAL,49.888888888888886,53.833333333333336,23675.0
NEMOCÓN,URBANO,49.52336448598131,50.87850467289719,23675.0
NILO,RURAL,51.5,54.925,6202.0
NILO,URBANO,50.23529411764706,55.970588235294116,6202.0
NIMAIMA,RURAL,44.88235294117647,48.88235294117647,919.0
NIMAIMA,URBANO,43.333333333333336,43.8,919.0
NOBSA,RURAL,60.266666666666666,66.42222222222222,27603.0
NOBSA,URBANO,53.42056074766355,54.91588785046729,27603.0
NOCAIMA,RURAL,47.888888888888886,52.44444444444444,1739.0
NOCAIMA,URBANO,51.45,54.2,1739.0
NORCASIA,RURAL,44.47826086956522,44.391304347826086,5446.0
NORCASIA,URBANO,45.80701754385965,45.6140350877193,5446.0
NOROSÍ,URBANO,43.5,44.85,1326.0
NUEVA GRANADA,RURAL,41.986301369863014,41.397260273972606,6304.0
NUEVA GRANADA,URBANO,45.32394366197183,44.40845070422535,6304.0
NUEVO COLÓN,RURAL,46.6,44.8,916.0
NUEVO COLÓN,URBANO,49.425,52.0,916.0
NUNCHÍA,RURAL,48.55882352941177,53.6764705882353,1941.0
NUNCHÍA,URBANO,49.023809523809526,49.666666666666664,1941.0
NUQUÍ,RURAL,34.96153846153846,32.46153846153846,3324.0
NUQUÍ,URBANO,38.888888888888886,41.22222222222222,3324.0
NÁTAGA,RURAL,43.1,40.45,4078.0
NÁTAGA,URBANO,46.5,47.564516129032256,4078.0
NÓVITA,RURAL,38.31578947368421,34.526315789473685,3735.0
NÓVITA,URBANO,43.733333333333334,42.2,3735.0
OBANDO,RURAL,43.09090909090909,41.27272727272727,13639.0
OBANDO,URBANO,41.3448275862069,41.827586206896555,13639.0
OCAMONTE,RURAL,54.6,55.9,905.0
OCAMONTE,URBANO,49.38095238095238,50.142857142857146,905.0
OCAÑA,RURAL,47.65079365079365,49.48412698412698,125801.0
OCAÑA,URBANO,53.564876957494405,56.63870246085011,125801.0
OIBA,RURAL,50.377049180327866,53.47540983606557,9809.0
OIBA,URBANO,53.78378378378378,55.513513513513516,9809.0
OICATÁ,RURAL,61.625,63.375,2421.0
OICATÁ,URBANO,56.69230769230769,55.76923076923077,2421.0
OLAYA,RURAL,46.69565217391305,48.21739130434783,2298.0
OLAYA,URBANO,48.0,54.4,2298.0
OLAYA HERRERA,RURAL,36.083333333333336,36.47222222222222,966.0
OLAYA HERRERA,URBANO,41.61206896551724,43.87068965517241,966.0
ONZAGA,RURAL,40.11764705882353,40.470588235294116,994.0
ONZAGA,URBANO,53.10526315789474,60.05263157894737,994.0
OPORAPA,RURAL,49.06818181818182,51.20454545454545,7285.0
OPORAPA,URBANO,50.5974025974026,53.74025974025974,7285.0
ORITO,RURAL,42.48076923076923,42.96153846153846,25522.0
ORITO,URBANO,47.27067669172932,50.73684210526316,25522.0
OROCUÉ,RURAL,45.083333333333336,45.583333333333336,7020.0
OROCUÉ,URBANO,48.7032967032967,49.505494505494504,7020.0
ORTEGA,RURAL,42.596858638743456,43.39267015706806,5840.0
ORTEGA,URBANO,44.23300970873787,43.8252427184466,5840.0
OSPINA,RURAL,48.388888888888886,52.388888888888886,3294.0
OSPINA,URBANO,52.3,57.45,3294.0
OTANCHE,RURAL,41.588235294117645,41.294117647058826,2988.0
OTANCHE,URBANO,48.65217391304348,49.7536231884058,2988.0
OVEJAS,RURAL,44.89156626506024,44.51807228915663,5727.0
OVEJAS,URBANO,42.86666666666667,43.888888888888886,5727.0
PACHAVITA,URBANO,50.06666666666667,49.8,538.0
PACHO,RURAL,47.666666666666664,48.289855072463766,48381.0
PACHO,URBANO,48.83471074380165,50.79338842975206,48381.0
PACOA,RURAL,39.035714285714285,38.607142857142854,147.0
PADILLA,RURAL,37.61538461538461,39.15384615384615,2666.0
PADILLA,URBANO,41.25773195876289,40.628865979381445,2666.0
PAICOL,RURAL,48.64705882352941,51.0,7563.0
PAICOL,URBANO,49.738461538461536,50.69230769230769,7563.0
PAILITAS,URBANO,46.73943661971831,47.07746478873239,6680.0
PAIME,RURAL,42.583333333333336,42.5,256.0
PAIME,URBANO,49.88235294117647,52.294117647058826,256.0
PAIPA,RURAL,51.675324675324674,54.02597402597402,77859.0
PAIPA,URBANO,59.89272030651341,64.29885057471265,77859.0
PAJARITO,URBANO,54.5,56.285714285714285,573.0
PALERMO,RURAL,52.42603550295858,53.61538461538461,18168.0
PALERMO,URBANO,50.21052631578947,51.58479532163743,18168.0
PALESTINA,RURAL,47.59863945578231,49.34013605442177,23846.0
PALESTINA,URBANO,48.62105263157895,49.747368421052634,23846.0
PALMAR,RURAL,54.0,57.0,76.0
PALMAR DE VARELA,URBANO,48.19655172413793,49.11724137931034,15697.0
PALMAS DEL SOCORRO,URBANO,52.2,52.95,222.0
PALMIRA,RURAL,49.75454545454546,51.0,798795.0
PALMIRA,URBANO,53.10075628202001,54.67992193217858,798795.0
PALMITO,RURAL,41.758620689655174,39.293103448275865,819.0
PALMITO,URBANO,44.10377358490566,44.301886792452834,819.0
PALOCABILDO,URBANO,48.85227272727273,49.625,901.0
PAMPLONA,RURAL,44.21052631578947,43.89473684210526,61727.0
PAMPLONA,URBANO,57.64319248826291,59.98356807511737,61727.0
PAMPLONITA,RURAL,50.72727272727273,51.54545454545455,2794.0
PAMPLONITA,URBANO,48.774193548387096,51.645161290322584,2794.0
PANA PANA,RURAL,44.0,39.857142857142854,117.0
PANDI,RURAL,48.3125,49.1875,4792.0
PANDI,URBANO,44.825,47.125,4792.0
PANQUEBA,URBANO,48.40909090909091,51.5,143.0
PARATEBUENO,RURAL,49.388888888888886,54.77777777777778,3719.0
PARATEBUENO,URBANO,45.7,45.8,3719.0
PASCA,RURAL,48.06896551724138,47.86206896551724,4471.0
PASCA,URBANO,51.15068493150685,53.534246575342465,4471.0
PASTO,RURAL,50.84796573875803,52.37044967880086,779014.0
PASTO,URBANO,54.98923369221026,57.189782562803465,779014.0
PATÍA,RURAL,43.55154639175258,43.42783505154639,7042.0
PATÍA,URBANO,47.186440677966104,49.43502824858757,7042.0
PAUNA,RURAL,48.0,50.214285714285715,2485.0
PAUNA,URBANO,48.104166666666664,51.208333333333336,2485.0
PAYA,RURAL,47.9,48.7,88.0
PAYA,URBANO,52.46153846153846,52.76923076923077,88.0
PAZ DE ARIPORO,RURAL,43.101694915254235,45.101694915254235,28026.0
PAZ DE ARIPORO,URBANO,50.66449511400651,52.34527687296417,28026.0
PAZ DE RÍO,URBANO,50.91428571428571,52.885714285714286,4152.0
PEDRAZA,RURAL,44.11363636363637,45.06818181818182,1388.0
PEDRAZA,URBANO,38.55,38.75,1388.0
PELAYA,RURAL,41.258620689655174,43.310344827586206,8366.0
PELAYA,URBANO,45.43258426966292,46.174157303370784,8366.0
PENSILVANIA,RURAL,47.61666666666667,47.15833333333333,14550.0
PENSILVANIA,URBANO,48.03921568627451,50.3235294117647,14550.0
PEQUE,RURAL,45.4,45.266666666666666,2082.0
PEQUE,URBANO,43.40909090909091,44.38636363636363,2082.0
PEREIRA,RURAL,54.70474658085278,57.01448109412711,1253521.0
PEREIRA,URBANO,50.573537163943065,52.172377438060096,1253521.0
PESCA,RURAL,46.0,50.95238095238095,2800.0
PESCA,URBANO,49.791666666666664,53.541666666666664,2800.0
PEÑOL,RURAL,42.226190476190474,44.82142857142857,56629.0
PEÑOL,URBANO,48.71969696969697,51.878787878787875,56629.0
PIAMONTE,RURAL,42.35294117647059,44.11764705882353,349.0
PIAMONTE,URBANO,45.285714285714285,46.142857142857146,349.0
PIEDECUESTA,RURAL,50.36326530612245,52.44489795918367,412495.0
PIEDECUESTA,URBANO,52.92179144385027,56.11029411764706,412495.0
PIEDRAS,RURAL,45.84,49.64,4291.0
PIEDRAS,URBANO,46.1578947368421,47.05263157894737,4291.0
PIENDAMÓ - TUNÍA,RURAL,44.79874213836478,45.905660377358494,2414.0
PIENDAMÓ - TUNÍA,URBANO,49.524752475247524,50.05940594059406,2414.0
PIJAO,RURAL,50.5,51.60344827586207,4834.0
PIJAO,URBANO,44.9,46.6,4834.0
PIJIÑO DEL CARMEN,RURAL,40.58510638297872,39.9468085106383,5433.0
PIJIÑO DEL CARMEN,URBANO,45.806451612903224,48.53225806451613,5433.0
PINCHOTE,RURAL,40.666666666666664,37.666666666666664,4758.0
PINCHOTE,URBANO,50.371428571428574,52.857142857142854,4758.0
PINILLOS,RURAL,41.172222222222224,40.34444444444444,853.0
PINILLOS,URBANO,40.67045454545455,40.42045454545455,853.0
PIOJÓ,RURAL,39.541666666666664,36.916666666666664,1102.0
PIOJÓ,URBANO,42.42857142857143,42.0,1102.0
PISBA,URBANO,50.4,55.4,97.0
PITAL,RURAL,46.7027027027027,47.25675675675676,12045.0
PITAL,URBANO,48.53658536585366,50.23170731707317,12045.0
PITALITO,RURAL,49.52021563342318,52.5822102425876,155477.0
PITALITO,URBANO,54.96378269617706,57.12273641851107,155477.0
PIVIJAY,RURAL,41.95,42.05,27610.0
PIVIJAY,URBANO,46.891774891774894,48.05194805194805,27610.0
PLANADAS,RURAL,42.92982456140351,45.0,10119.0
PLANADAS,URBANO,44.12244897959184,47.173469387755105,10119.0
PLANETA RICA,RURAL,44.44444444444444,43.781893004115226,55643.0
PLANETA RICA,URBANO,46.80338983050847,46.83050847457627,55643.0
PLATO,RURAL,41.0,40.64705882352941,38731.0
PLATO,URBANO,43.71836734693878,44.31224489795918,38731.0
POLICARPA,RURAL,44.63414634146341,45.707317073170735,10984.0
POLICARPA,URBANO,51.03225806451613,50.516129032258064,10984.0
POLONUEVO,RURAL,43.84615384615385,43.61538461538461,4657.0
POLONUEVO,URBANO,41.29545454545455,41.25,4657.0
PONEDERA,RURAL,44.654761904761905,45.19047619047619,3270.0
PONEDERA,URBANO,42.40650406504065,41.34146341463415,3270.0
POPAYÁN,RURAL,47.47317073170732,49.62926829268293,668583.0
POPAYÁN,URBANO,54.19747899159664,56.3984962406015,668583.0
PORE,RURAL,47.0,46.64,3966.0
PORE,URBANO,47.51020408163265,52.46938775510204,3966.0
POTOSÍ,RURAL,51.659574468085104,53.93617021276596,289.0
POTOSÍ,URBANO,54.958333333333336,58.854166666666664,289.0
PRADERA,RURAL,45.64705882352941,45.05882352941177,60548.0
PRADERA,URBANO,49.1600928074246,50.41067285382831,60548.0
PRADO,RURAL,43.0,43.375,3200.0
PRADO,URBANO,46.72222222222222,44.68518518518518,3200.0
PROVIDENCIA,RURAL,39.95744680851064,43.48936170212766,5238.0
PROVIDENCIA,URBANO,47.31707317073171,48.073170731707314,5238.0
PUEBLO BELLO,RURAL,43.35,44.65,5654.0
PUEBLO BELLO,URBANO,45.88172043010753,50.02150537634409,5654.0
PUEBLO NUEVO,RURAL,45.82887700534759,44.01069518716577,4915.0
PUEBLO NUEVO,URBANO,49.08163265306123,49.7891156462585,4915.0
PUEBLO RICO,RURAL,37.03260869565217,32.67391304347826,5417.0
PUEBLO RICO,URBANO,49.857142857142854,50.95238095238095,5417.0
PUEBLORRICO,RURAL,48.785714285714285,52.57142857142857,4720.0
PUEBLORRICO,URBANO,46.310810810810814,45.66216216216216,4720.0
PUEBLOVIEJO,RURAL,39.27333333333333,38.54666666666667,4584.0
PUEBLOVIEJO,URBANO,39.559322033898304,36.52542372881356,4584.0
PUENTE NACIONAL,RURAL,51.888888888888886,57.111111111111114,3940.0
PUENTE NACIONAL,URBANO,52.58158995815899,55.8326359832636,3940.0
PUERRES,RURAL,49.733333333333334,51.6,1071.0
PUERRES,URBANO,55.136986301369866,58.80821917808219,1071.0
PUERTO ASÍS,RURAL,44.75769230769231,46.261538461538464,78033.0
PUERTO ASÍS,URBANO,48.26315789473684,49.822714681440445,78033.0
PUERTO BERRÍO,RURAL,40.529411764705884,38.64705882352941,28866.0
PUERTO BERRÍO,URBANO,42.4987012987013,44.1974025974026,28866.0
PUERTO BOYACÁ,RURAL,43.9765625,45.8125,52349.0
PUERTO BOYACÁ,URBANO,48.869281045751634,49.61873638344227,52349.0
PUERTO CAICEDO,RURAL,43.73076923076923,45.57692307692308,8823.0
PUERTO CAICEDO,URBANO,45.37313432835821,48.73134328358209,8823.0
PUERTO CARREÑO,RURAL,45.035714285714285,44.57142857142857,29728.0
PUERTO CARREÑO,URBANO,45.28813559322034,45.429378531073446,29728.0
PUERTO COLOMBIA,RURAL,61.03048780487805,64.20426829268293,99566.0
PUERTO COLOMBIA,URBANO,58.926206896551726,61.44620689655172,99566.0
PUERTO CONCORDIA,RURAL,42.0,43.69565217391305,1451.0
PUERTO CONCORDIA,URBANO,44.60344827586207,47.810344827586206,1451.0
PUERTO ESCONDIDO,RURAL,43.69047619047619,45.041666666666664,590.0
PUERTO ESCONDIDO,URBANO,47.5974025974026,48.54545454545455,590.0
PUERTO GAITÁN,RURAL,39.95876288659794,38.29896907216495,50071.0
PUERTO GAITÁN,URBANO,45.234200743494426,46.67657992565056,50071.0
PUERTO GUZMÁN,RURAL,44.03389830508475,44.932203389830505,5570.0
PUERTO GUZMÁN,URBANO,47.78,50.58,5570.0
PUERTO LEGUÍZAMO,RURAL,41.680851063829785,40.744680851063826,5892.0
PUERTO LEGUÍZAMO,URBANO,45.09345794392523,45.12149532710281,5892.0
PUERTO LIBERTADOR,RURAL,44.14009661835749,42.990338164251206,5427.0
PUERTO LIBERTADOR,URBANO,46.00404858299595,46.10931174089069,5427.0
PUERTO LLERAS,RURAL,47.0,52.1,1743.0
PUERTO LLERAS,URBANO,42.85964912280702,44.45614035087719,1743.0
PUERTO LÓPEZ,RURAL,51.92173913043478,52.84347826086957,20856.0
PUERTO LÓPEZ,URBANO,48.86026200873363,50.92576419213974,20856.0
PUERTO NARE,RURAL,41.223880597014926,43.507462686567166,9256.0
PUERTO NARE,URBANO,44.31578947368421,42.81578947368421,9256.0
PUERTO NARIÑO,RURAL,37.074074074074076,33.25925925925926,969.0
PUERTO NARIÑO,URBANO,37.851851851851855,36.51851851851852,969.0
PUERTO PARRA,RURAL,45.5,44.604166666666664,1493.0
PUERTO PARRA,URBANO,45.172413793103445,43.58620689655172,1493.0
PUERTO RICO,RURAL,43.63636363636363,44.86363636363637,8608.0
PUERTO RICO,URBANO,44.91079812206573,46.4037558685446,8608.0
PUERTO RONDÓN,URBANO,43.43478260869565,44.45652173913044,4353.0
PUERTO SALGAR,RURAL,43.0,37.0,32387.0
PUERTO SALGAR,URBANO,50.529411764705884,53.60294117647059,32387.0
PUERTO SANTANDER,RURAL,38.45454545454545,40.72727272727273,10307.0
PUERTO SANTANDER,URBANO,44.89473684210526,43.76315789473684,10307.0
PUERTO TEJADA,URBANO,43.14695340501792,44.668458781362006,47140.0
PUERTO TRIUNFO,RURAL,48.06086956521739,49.643478260869564,10397.0
PUERTO TRIUNFO,URBANO,46.44827586206897,49.55172413793103,10397.0
PUERTO WILCHES,RURAL,45.06086956521739,45.791304347826085,21742.0
PUERTO WILCHES,URBANO,45.11764705882353,46.752941176470586,21742.0
PULÍ,RURAL,40.25,36.75,608.0
PULÍ,URBANO,45.86666666666667,47.86666666666667,608.0
PUPIALES,RURAL,49.76744186046512,50.74418604651163,8652.0
PUPIALES,URBANO,51.484662576687114,52.423312883435585,8652.0
PURACÉ,RURAL,45.583333333333336,48.333333333333336,248.0
PURACÉ,URBANO,47.15217391304348,46.43478260869565,248.0
PURIFICACIÓN,RURAL,42.6025641025641,42.62820512820513,24547.0
PURIFICACIÓN,URBANO,44.88622754491018,45.5748502994012,24547.0
PURÍSIMA DE LA CONCEPCIÓN,RURAL,45.34782608695652,44.27536231884058,
PURÍSIMA DE LA CONCEPCIÓN,URBANO,44.42635658914729,43.76744186046512,
PÁCORA,RURAL,46.53061224489796,48.69387755102041,10470.0
PÁCORA,URBANO,47.03174603174603,49.15873015873016,10470.0
PÁEZ,RURAL,42.92664092664093,41.67567567567568,548.0
PÁEZ,URBANO,52.86363636363637,53.68181818181818,548.0
PÁRAMO,RURAL,43.75,49.25,1990.0
PÁRAMO,URBANO,56.58974358974359,60.61538461538461,1990.0
QUEBRADANEGRA,RURAL,49.0,54.6551724137931,2783.0
QUEBRADANEGRA,URBANO,46.714285714285715,52.142857142857146,2783.0
QUETAME,RURAL,47.37837837837838,47.91891891891892,692.0
QUETAME,URBANO,49.857142857142854,51.183673469387756,692.0
QUIBDÓ,RURAL,37.138888888888886,36.333333333333336,93761.0
QUIBDÓ,URBANO,42.90805416963649,44.153243050605845,93761.0
QUIMBAYA,RURAL,44.89655172413793,46.86206896551724,46099.0
QUIMBAYA,URBANO,47.84230769230769,50.70384615384615,46099.0
QUINCHÍA,RURAL,44.1875,42.953125,13273.0
QUINCHÍA,URBANO,49.23699421965318,50.797687861271676,13273.0
QUIPILE,RURAL,48.21739130434783,46.91304347826087,1156.0
QUIPILE,URBANO,45.64,47.6,1156.0
QUÍPAMA,RURAL,49.22727272727273,53.27272727272727,92.0
QUÍPAMA,URBANO,45.53333333333333,44.266666666666666,92.0
RAGONVALIA,URBANO,49.38297872340426,52.04255319148936,1283.0
RAMIRIQUÍ,RURAL,50.62068965517241,49.793103448275865,14896.0
RAMIRIQUÍ,URBANO,51.95774647887324,53.985915492957744,14896.0
RECETOR,URBANO,50.4,53.733333333333334,492.0
REGIDOR,RURAL,41.23529411764706,39.0,1331.0
REGIDOR,URBANO,37.15384615384615,33.256410256410255,1331.0
REMEDIOS,RURAL,40.56164383561644,40.24657534246575,28143.0
REMEDIOS,URBANO,40.666666666666664,41.86309523809524,28143.0
REMOLINO,RURAL,40.92307692307692,41.38461538461539,2448.0
REMOLINO,URBANO,40.77272727272727,38.40909090909091,2448.0
REPELÓN,RURAL,45.67796610169491,47.67796610169491,4364.0
REPELÓN,URBANO,43.44025157232704,44.716981132075475,4364.0
RESTREPO,RURAL,54.6993006993007,56.58741258741259,65025.0
RESTREPO,URBANO,47.862876254180605,48.76588628762542,65025.0
RETIRO,RURAL,59.008620689655174,62.65948275862069,82312.0
RETIRO,URBANO,47.19191919191919,51.96969696969697,82312.0
RICAURTE,RURAL,40.04761904761905,37.19047619047619,51921.0
RICAURTE,URBANO,45.71508379888268,45.675977653631286,51921.0
RIOBLANCO,RURAL,41.94308943089431,43.16260162601626,14640.0
RIOBLANCO,URBANO,47.34920634920635,47.53968253968254,14640.0
RIOFRÍO,RURAL,45.670212765957444,46.01063829787234,6136.0
RIOFRÍO,URBANO,45.5,48.72222222222222,6136.0
RIOHACHA,RURAL,41.43125,40.640625,264141.0
RIOHACHA,URBANO,47.01263264274886,47.774128347650326,264141.0
RIONEGRO,RURAL,50.92599620493359,53.67172675521822,538015.0
RIONEGRO,URBANO,50.50046685340803,52.702147525676935,538015.0
RIOSUCIO,RURAL,41.73010380622837,41.05190311418685,51656.0
RIOSUCIO,URBANO,45.43589743589744,47.36666666666667,51656.0
RISARALDA,RURAL,43.52,42.8,6363.0
RISARALDA,URBANO,47.25581395348837,51.26744186046512,6363.0
RIVERA,RURAL,54.44166666666667,58.166666666666664,21123.0
RIVERA,URBANO,51.82014388489208,51.64028776978417,21123.0
ROBERTO PAYÁN,RURAL,36.43478260869565,32.69565217391305,1541.0
ROBERTO PAYÁN,URBANO,38.9375,38.71875,1541.0
ROLDANILLO,RURAL,47.166666666666664,47.71666666666667,64763.0
ROLDANILLO,URBANO,51.57037037037037,53.380246913580244,64763.0
RONCESVALLES,RURAL,44.422222222222224,45.55555555555556,2016.0
RONDÓN,RURAL,47.875,53.625,249.0
RONDÓN,URBANO,49.4,58.6,249.0
ROSAS,RURAL,46.93103448275862,45.86206896551724,3212.0
